date,UNRATE,PCEPI,PCEPILFE,RPI,PMSAVE,ALTSALES,INDPRO,TCU,PERMIT,HOUST,CIVPART,CPIAUCSL,CPILFESL,AtmCO2,goldMP,silverMP,globalTemp
1990-04-01,5.4,59.157,59.932,8255.647,374.1,14.009,62.3597,82.7796,1136.0,1248.0,66.6,128.9,134.0,356.38,368.4,4.938,0.83704
1990-05-01,5.4,59.29,60.115,8246.75,373.1,13.743,62.5474,82.8617,1067.0,1212.0,66.6,129.1,134.4,357.38,369.5,4.953,0.55565
1990-06-01,5.2,59.552,60.349,8260.44,369.7,13.867,62.7541,82.9777,1108.0,1177.0,66.4,129.9,135.1,356.39,363.45,5.074,0.467387
1990-07-01,5.5,59.699,60.501,8288.531,377.0,13.789,62.6497,82.6936,1078.0,1171.0,66.5,130.5,135.8,354.89,357.4,4.908,0.134115
1990-08-01,5.7,60.096,60.753,8236.691,351.7,13.582,62.8761,82.8569,1069.0,1115.0,66.5,131.6,136.6,353.06,370.65,4.813,0.359152
1990-09-01,5.9,60.465,60.965,8233.907,354.6,14.025,62.896,82.7583,976.0,1110.0,66.4,132.5,137.1,351.38,386.75,4.85,0.442292
1990-10-01,5.9,60.811,61.172,8167.115,343.5,13.483,62.506,82.1312,925.0,1014.0,66.4,133.4,137.6,351.69,396.3,4.786,0.443635
1990-11-01,6.2,60.888,61.246,8168.212,349.2,12.877,61.7271,81.0047,941.0,1145.0,66.4,133.7,138.0,353.14,380.4,4.181,0.206357
1990-12-01,6.3,60.945,61.331,8210.825,389.5,12.702,61.2939,80.3427,861.0,969.0,66.4,134.2,138.6,354.41,380.65,4.129,0.0595
1991-01-01,6.4,61.177,61.637,8157.383,412.9,11.596,61.0931,79.9936,786.0,798.0,66.2,134.7,139.5,354.93,390.8,4.164,0.382036
1991-02-01,6.6,61.208,61.807,8164.096,395.8,12.175,60.6522,79.3375,853.0,965.0,66.2,134.8,140.2,355.82,364.5,3.879,0.341738
1991-03-01,6.8,61.221,61.936,8176.58,357.5,12.616,60.3069,78.8116,911.0,921.0,66.3,134.8,140.5,357.33,366.9,3.755,-0.023214
1991-04-01,6.7,61.332,62.06,8208.244,388.4,11.825,60.4658,78.9476,916.0,1001.0,66.4,135.1,140.9,358.77,357.5,3.935,0.449566
1991-05-01,6.9,61.586,62.307,8209.444,381.1,12.27,61.0671,79.6602,991.0,996.0,66.2,135.6,141.3,359.23,356.5,3.973,0.280783
1991-06-01,6.9,61.69,62.442,8252.295,404.0,12.505,61.5611,80.229,964.0,1036.0,66.2,136.0,141.8,358.23,363.0,4.156,0.407234
1991-07-01,6.8,61.787,62.632,8233.054,376.0,12.742,61.723,80.3605,973.0,1063.0,66.1,136.2,142.3,356.3,368.9,4.453,0.408368
1991-08-01,6.9,61.931,62.804,8248.575,393.3,12.352,61.736,80.2919,944.0,1049.0,66.0,136.6,142.9,353.97,363.4,4.054,0.330048
1991-09-01,6.9,62.144,63.055,8273.586,405.4,12.89,62.2464,80.8617,974.0,1015.0,66.2,137.0,143.4,352.34,347.95,3.831,0.492745
1991-10-01,7.0,62.26,63.194,8284.054,427.9,12.015,62.1825,80.6759,991.0,1079.0,66.1,137.2,143.7,352.43,353.95,4.147,0.424189
1991-11-01,7.0,62.397,63.312,8296.928,416.9,12.364,62.0983,80.4548,984.0,1103.0,66.1,137.8,144.2,353.89,357.75,4.102,0.21999
1991-12-01,7.3,62.553,63.468,8365.723,452.2,12.42,61.8108,79.962,1061.0,1079.0,66.0,138.2,144.7,355.21,368.35,4.093,-0.076521
1992-01-01,7.3,62.638,63.641,8405.155,442.5,12.367,61.4898,79.3991,1077.0,1176.0,66.3,138.3,145.1,356.34,350.9,3.868,0.60819
1992-02-01,7.4,62.797,63.814,8444.994,459.6,12.698,61.9299,79.8149,1146.0,1250.0,66.2,138.6,145.4,357.21,356.4,4.178,0.291962
1992-03-01,7.4,62.949,63.973,8457.388,457.7,12.592,62.449,80.3214,1082.0,1297.0,66.4,139.1,145.9,357.97,350.45,4.095,0.295343
1992-04-01,7.4,63.119,64.183,8487.783,468.2,12.31,62.9312,80.7713,1054.0,1099.0,66.5,139.4,146.3,359.22,344.0,4.152,-0.301412
1992-05-01,7.6,63.203,64.273,8531.932,470.2,12.86,63.1359,80.8582,1056.0,1214.0,66.6,139.7,146.8,359.71,337.5,4.014,-0.137404
1992-06-01,7.8,63.315,64.323,8566.719,480.4,13.317,63.1736,80.7276,1057.0,1145.0,66.7,140.1,147.1,359.44,336.85,4.028,-0.338855
1992-07-01,7.7,63.524,64.566,8559.118,458.6,12.6,63.7408,81.2728,1089.0,1139.0,66.7,140.5,147.6,357.15,343.55,4.049,-0.391178
1992-08-01,7.6,63.609,64.625,8591.676,466.4,12.62,63.3917,80.6532,1075.0,1226.0,66.6,140.8,147.9,354.99,354.05,3.942,-0.338707
1992-09-01,7.6,63.713,64.73,8558.368,417.5,13.114,63.5927,80.7402,1114.0,1186.0,66.5,141.1,148.1,353.01,341.7,3.752,-0.514468
1992-10-01,7.3,63.938,64.979,8515.933,379.1,13.368,64.0282,81.1307,1132.0,1244.0,66.2,141.7,148.8,353.41,348.55,3.753,-0.497548
1992-11-01,7.4,64.064,65.121,8534.33,380.3,12.958,64.2732,81.2864,1118.0,1214.0,66.3,142.1,149.2,354.42,339.5,3.757,-0.271439
1992-12-01,7.4,64.176,65.242,8845.712,525.4,13.514,64.3668,81.2604,1176.0,1227.0,66.3,142.3,149.6,355.68,334.65,3.76,0.050529
1993-01-01,7.3,64.332,65.432,8602.353,420.5,13.193,64.6256,81.447,1177.0,1210.0,66.2,142.8,150.1,357.1,328.25,3.66,0.169552
1993-02-01,7.1,64.429,65.557,8642.143,436.5,12.698,64.929,81.698,1148.0,1210.0,66.2,143.1,150.6,357.42,329.75,3.66,0.491092
1993-03-01,7.0,64.561,65.7,8619.726,434.1,13.041,64.872,81.502,1056.0,1083.0,66.2,143.3,150.8,358.59,328.5,3.583,0.194146
1993-04-01,7.1,64.733,65.891,8684.645,431.5,14.235,65.0611,81.6217,1104.0,1258.0,66.1,143.8,151.4,359.39,336.35,3.858,0.072856
1993-05-01,7.1,64.933,66.114,8682.682,410.8,14.212,64.8104,81.1916,1112.0,1260.0,66.4,144.2,151.8,360.3,356.15,4.274,0.09095
1993-06-01,7.0,64.955,66.177,8671.95,385.8,14.188,64.9553,81.2566,1130.0,1280.0,66.5,144.3,152.1,359.64,377.35,4.615,0.124389
1993-07-01,6.9,65.059,66.314,8699.937,377.6,14.143,65.1198,81.3428,1174.0,1254.0,66.4,144.5,152.3,357.45,379.0,4.548,0.100394
1993-08-01,6.8,65.17,66.438,8718.737,381.3,13.276,65.0494,81.1291,1230.0,1300.0,66.4,144.8,152.8,355.76,405.6,5.42,-0.051738
1993-09-01,6.7,65.238,66.538,8699.123,342.3,13.676,65.3882,81.4164,1251.0,1343.0,66.2,145.0,152.9,354.14,369.05,4.833,-0.156353
1993-10-01,6.8,65.443,66.647,8662.656,310.7,14.603,65.8702,81.8692,1287.0,1392.0,66.3,145.6,153.4,354.23,354.0,4.058,0.167825
1993-11-01,6.6,65.567,66.819,8684.88,312.4,14.539,66.1779,82.0917,1357.0,1376.0,66.3,146.0,153.9,355.53,363.25,4.285,-0.546963
1993-12-01,6.5,65.582,66.849,8986.914,467.4,14.679,66.5602,82.3931,1461.0,1533.0,66.4,146.3,154.3,357.03,373.1,4.429,-0.020237
1994-01-01,6.6,65.604,66.902,8808.902,356.8,15.035,66.7722,82.4707,1390.0,1272.0,66.6,146.3,154.5,358.36,394.1,5.277,-0.10296
1994-02-01,6.6,65.756,67.047,8817.405,330.1,15.194,66.8068,82.3162,1269.0,1337.0,66.6,146.7,154.8,359.04,381.65,5.12,-0.838605
1994-03-01,6.5,65.937,67.275,8840.918,346.8,14.974,67.4832,82.9362,1342.0,1564.0,66.5,147.1,155.3,360.11,381.3,5.328,0.143426
1994-04-01,6.4,66.015,67.376,8923.036,325.7,15.68,67.8771,83.194,1392.0,1465.0,66.5,147.2,155.5,361.36,384.75,5.645,0.264849
1994-05-01,6.1,66.111,67.526,8941.155,393.0,14.249,68.1961,83.3452,1396.0,1526.0,66.6,147.5,155.9,361.78,375.1,5.288,0.26582
1994-06-01,6.1,66.272,67.676,8929.074,356.5,14.763,68.6526,83.6506,1357.0,1409.0,66.4,147.9,156.4,360.94,386.3,5.543,0.368642
1994-07-01,6.1,66.481,67.818,8944.497,362.8,14.522,68.7353,83.4915,1335.0,1439.0,66.4,148.4,156.7,359.51,384.6,5.355,0.160183
1994-08-01,6.0,66.634,67.894,8957.46,337.6,14.989,69.1954,83.7838,1377.0,1450.0,66.6,149.0,157.1,357.59,383.85,5.33,0.214518
1994-09-01,5.9,66.708,67.997,8996.696,352.8,14.911,69.4017,83.7623,1412.0,1474.0,66.6,149.3,157.5,355.86,386.0,5.402,0.241695
1994-10-01,5.8,66.821,68.157,9076.95,373.7,15.517,69.969,84.1694,1397.0,1450.0,66.7,149.4,157.8,356.21,393.15,5.525,0.633769
1994-11-01,5.6,66.948,68.282,9074.779,369.9,15.5,70.4367,84.4489,1340.0,1511.0,66.7,149.8,158.2,357.65,384.5,5.223,0.402931
1994-12-01,5.5,66.991,68.305,9117.741,380.5,15.196,71.1413,85.0057,1396.0,1455.0,66.7,150.1,158.3,359.1,380.1,4.918,0.006432
1995-01-01,5.6,67.127,68.475,9159.706,398.7,14.363,71.2762,84.8791,1282.0,1407.0,66.8,150.5,159.0,360.04,380.9,4.842,0.956295
1995-02-01,5.4,67.246,68.587,9180.168,417.3,14.457,71.1904,84.4876,1254.0,1316.0,66.8,150.9,159.4,361.0,376.25,4.678,1.66037
1995-03-01,5.4,67.37,68.755,9203.415,404.7,14.865,71.2891,84.3121,1226.0,1249.0,66.7,151.2,159.9,361.98,375.7,4.473,0.446397
1995-04-01,5.8,67.547,68.915,9214.181,368.8,13.98,71.1623,83.869,1259.0,1267.0,66.9,151.8,160.4,363.44,392.3,5.302,0.899381
1995-05-01,5.6,67.651,69.032,9221.249,386.4,14.418,71.5044,83.9723,1271.0,1314.0,66.5,152.1,160.7,363.83,387.2,5.698,0.318606
1995-06-01,5.6,67.717,69.092,9255.248,361.8,15.019,71.743,83.9443,1305.0,1281.0,66.5,152.4,161.1,363.33,383.5,5.263,0.574349
1995-07-01,5.7,67.802,69.201,9286.334,385.7,14.326,71.4459,83.2835,1354.0,1461.0,66.6,152.6,161.4,361.78,384.5,5.084,0.242767
1995-08-01,5.7,67.948,69.367,9299.788,364.8,15.006,72.38,84.0464,1386.0,1416.0,66.6,152.9,161.8,359.33,382.85,5.03,0.63632
1995-09-01,5.6,67.995,69.458,9335.583,369.6,14.959,72.6601,84.0356,1421.0,1369.0,66.6,153.1,162.2,358.32,381.5,5.345,0.602265
1995-10-01,5.5,68.171,69.627,9349.228,391.0,14.47,72.5428,83.5543,1400.0,1369.0,66.6,153.5,162.7,358.14,383.25,5.425,0.808777
1995-11-01,5.6,68.169,69.672,9379.567,362.4,15.012,72.7178,83.4004,1430.0,1452.0,66.5,153.7,163.0,359.61,381.95,5.333,0.818952
1995-12-01,5.6,68.3,69.77,9396.526,337.1,15.862,72.9672,83.3221,1442.0,1431.0,66.4,153.9,163.1,360.82,386.2,5.218,0.039938
1996-01-01,5.6,68.452,69.849,9428.309,370.1,14.449,72.5866,82.5181,1387.0,1467.0,66.4,154.7,163.7,362.2,389.15,5.165,-0.019211
1996-02-01,5.5,68.56,69.94,9506.777,374.6,15.215,73.6389,83.3398,1420.0,1491.0,66.6,155.0,164.0,363.36,409.1,5.595,0.478101
1996-03-01,5.5,68.767,70.102,9539.993,369.0,15.679,73.5202,82.8259,1437.0,1424.0,66.6,155.5,164.4,364.28,398.35,5.525,0.063373
1996-04-01,5.6,68.973,70.197,9565.104,313.8,15.112,74.2664,83.2807,1463.0,1516.0,66.7,156.1,164.6,364.69,394.2,5.518,-0.198851
1996-05-01,5.6,69.092,70.319,9606.394,379.4,15.624,74.8145,83.5058,1457.0,1504.0,66.7,156.4,165.0,365.25,392.3,5.325,0.296871
1996-06-01,5.3,69.091,70.373,9670.238,406.5,14.864,75.3779,83.7438,1429.0,1467.0,66.7,156.7,165.4,365.06,390.7,5.384,-0.005074
1996-07-01,5.5,69.237,70.505,9650.331,378.3,14.7,75.3754,83.3555,1450.0,1472.0,66.9,157.0,165.7,363.69,381.55,5.048,0.25679
1996-08-01,5.1,69.303,70.566,9681.266,373.4,15.128,75.7568,83.3919,1413.0,1557.0,66.7,157.2,166.0,361.55,386.25,5.15,-0.103414
1996-09-01,5.2,69.499,70.78,9708.672,380.2,15.184,76.2304,83.5254,1392.0,1475.0,66.9,157.7,166.5,359.69,386.55,5.183,-0.284677
1996-10-01,5.2,69.709,70.948,9710.076,363.4,14.972,76.2193,83.1236,1358.0,1392.0,67.0,158.2,166.8,359.72,378.65,4.848,-0.287072
1996-11-01,5.4,69.833,71.041,9741.024,365.9,15.392,76.8941,83.4621,1412.0,1489.0,67.0,158.7,167.2,361.04,377.6,4.801,0.619926
1996-12-01,5.4,69.914,71.068,9778.588,364.4,14.849,77.3731,83.5793,1411.0,1370.0,67.0,159.1,167.4,362.39,370.75,4.733,0.135602
1997-01-01,5.3,70.005,71.144,9834.79,354.5,15.332,77.5138,83.3331,1382.0,1355.0,67.0,159.4,167.8,363.24,366.55,4.77,-0.125188
1997-02-01,5.2,70.151,71.29,9865.668,359.4,14.916,78.4246,83.9,1445.0,1486.0,66.9,159.7,168.1,364.21,344.3,4.879,0.195249
1997-03-01,5.2,70.225,71.46,9912.112,372.0,15.444,78.9266,84.0169,1436.0,1457.0,67.1,159.8,168.4,364.65,362.15,5.308,0.623329
1997-04-01,5.1,70.294,71.6,9919.423,373.6,14.694,78.9924,83.6618,1421.0,1492.0,67.1,159.9,168.9,366.48,350.0,5.035,0.384261
1997-05-01,4.9,70.262,71.652,9964.583,394.3,14.717,79.4411,83.6984,1414.0,1442.0,67.1,159.9,169.2,366.77,339.25,4.675,0.163698
1997-06-01,5.0,70.352,71.758,10000.824,385.8,14.18,79.8048,83.6264,1402.0,1494.0,67.1,160.2,169.4,365.73,343.9,4.733,0.305403
1997-07-01,4.9,70.394,71.807,10045.882,356.1,15.194,80.48,83.8625,1440.0,1437.0,67.2,160.4,169.7,364.46,333.7,4.645,0.229067
1997-08-01,4.8,70.45,71.778,10105.556,353.5,15.765,81.2862,84.2102,1449.0,1390.0,67.2,160.8,169.8,362.4,324.1,4.474,0.286713
1997-09-01,4.9,70.62,71.927,10136.11,368.8,14.711,82.038,84.4781,1494.0,1546.0,67.1,161.2,170.2,360.44,324.5,4.66,0.435788
1997-10-01,4.7,70.712,72.036,10189.34,369.6,15.036,82.7657,84.6988,1499.0,1520.0,67.1,161.5,170.6,360.98,337.15,5.185,0.780843
1997-11-01,4.6,70.716,72.058,10262.137,385.6,15.421,83.4321,84.838,1469.0,1510.0,67.2,161.7,170.8,362.65,313.8,4.783,0.488395
1997-12-01,4.7,70.701,72.1,10325.103,387.9,16.059,83.7826,84.6461,1456.0,1566.0,67.2,161.8,171.2,364.51,294.35,5.235,0.071567
1998-01-01,4.6,70.736,72.21,10417.404,446.5,14.4,84.1656,84.4813,1555.0,1525.0,67.1,162.0,171.6,365.39,288.0,5.94,0.201318
1998-02-01,4.6,70.699,72.272,10490.223,448.9,14.839,84.3048,84.0729,1647.0,1584.0,67.1,162.0,171.9,366.1,301.5,6.25,0.806829
1998-03-01,4.7,70.71,72.349,10555.838,459.6,15.001,84.3416,83.5673,1605.0,1567.0,67.1,162.0,172.2,367.36,298.35,6.605,0.435827
1998-04-01,4.3,70.798,72.482,10595.962,446.5,15.521,84.6263,83.3178,1547.0,1540.0,67.0,162.2,172.5,368.79,301.0,6.465,0.967466
1998-05-01,4.4,70.895,72.552,10645.347,431.5,16.649,85.1839,83.3489,1554.0,1536.0,67.0,162.6,172.9,369.56,306.9,6.17,0.518467
1998-06-01,4.5,70.835,72.461,10707.166,428.5,16.378,84.6809,82.3651,1551.0,1641.0,67.0,162.8,173.2,369.13,288.75,5.143,0.717415
1998-07-01,4.5,71.01,72.665,10726.5,435.2,14.255,84.3448,81.5837,1610.0,1698.0,67.0,163.2,173.5,367.98,296.8,5.525,0.936615
1998-08-01,4.5,71.108,72.807,10767.064,430.1,14.358,86.0846,82.8278,1654.0,1614.0,67.0,163.4,174.0,366.1,286.15,5.408,0.929368
1998-09-01,4.6,71.067,72.795,10803.967,404.6,15.862,85.9945,82.3242,1577.0,1582.0,67.2,163.5,174.2,364.16,279.0,4.73,0.806356
1998-10-01,4.5,71.223,72.937,10823.508,392.4,16.679,86.5967,82.4996,1719.0,1715.0,67.2,163.9,174.4,364.54,297.6,5.36,0.506838
1998-11-01,4.4,71.226,72.95,10874.887,403.3,15.631,86.5114,82.0316,1672.0,1660.0,67.1,164.1,174.8,365.67,292.7,5.035,0.432554
1998-12-01,4.4,71.298,73.076,10900.473,367.8,16.943,86.8608,81.9904,1742.0,1792.0,67.2,164.4,175.4,367.3,293.3,4.875,0.986482
1999-01-01,4.3,71.398,73.18,10942.984,413.8,16.094,87.2277,81.9774,1732.0,1748.0,67.2,164.7,175.6,368.35,287.15,4.995,0.498888
1999-02-01,4.4,71.358,73.155,10988.184,406.5,16.566,87.7266,82.0973,1720.0,1670.0,67.2,164.7,175.6,369.28,286.9,5.275,1.255653
1999-03-01,4.2,71.412,73.177,11000.779,381.4,16.332,87.9203,81.9427,1665.0,1710.0,67.0,164.8,175.7,369.84,286.7,5.62,-0.203265
1999-04-01,4.3,71.757,73.365,10969.064,319.0,16.422,88.1153,81.8019,1600.0,1553.0,67.1,165.9,176.3,371.15,280.55,5.01,0.536622
1999-05-01,4.2,71.804,73.435,10994.059,300.1,17.059,88.6554,81.9895,1640.0,1611.0,67.1,166.0,176.5,371.12,285.3,5.325,0.244994
1999-06-01,4.3,71.826,73.474,11033.786,295.0,16.839,88.5958,81.6291,1702.0,1559.0,67.1,166.0,176.6,370.46,266.85,4.88,0.27529
1999-07-01,4.3,72.017,73.606,11061.061,299.1,17.171,89.1235,81.8177,1682.0,1669.0,67.1,166.7,177.1,369.61,262.6,5.31,0.482954
1999-08-01,4.2,72.148,73.642,11111.719,294.8,17.121,89.5116,81.8764,1671.0,1648.0,67.0,167.1,177.3,367.06,255.35,5.36,0.331749
1999-09-01,4.2,72.407,73.837,11105.537,254.4,17.116,89.1361,81.2413,1551.0,1635.0,67.0,167.8,177.8,364.95,254.7,5.195,0.497352
1999-10-01,4.1,72.529,73.963,11171.257,275.5,17.139,90.2842,81.9959,1649.0,1608.0,67.0,168.1,178.1,365.52,307.5,5.673,0.499964
1999-11-01,4.1,72.594,74.034,11247.83,287.3,17.072,90.7631,82.1417,1672.0,1648.0,67.1,168.4,178.4,366.88,291.35,5.195,0.77822
1999-12-01,4.0,72.763,74.128,11339.82,262.9,17.793,91.4926,82.5152,1683.0,1708.0,67.1,168.8,178.7,368.26,289.15,5.19,1.046415
2000-01-01,4.0,72.961,74.306,11441.669,324.2,18.114,91.4251,82.1714,1727.0,1636.0,67.3,169.3,179.3,369.45,281.5,5.303,0.441877
2000-02-01,4.1,73.191,74.415,11488.814,289.4,18.879,91.7357,82.1694,1692.0,1737.0,67.3,170.0,179.4,369.71,283.0,5.243,1.050863
2000-03-01,4.0,73.505,74.568,11520.777,276.5,17.822,92.0933,82.2095,1651.0,1604.0,67.3,171.0,180.0,370.75,292.9,5.125,0.910935
2000-04-01,3.8,73.444,74.617,11582.719,311.7,17.442,92.6838,82.4575,1597.0,1626.0,67.3,170.9,180.3,371.98,277.5,5.04,1.239997
2000-05-01,4.0,73.505,74.697,11624.34,314.7,17.467,92.9376,82.4056,1543.0,1575.0,67.1,171.2,180.7,371.75,275.45,5.005,0.49714
2000-06-01,4.0,73.754,74.754,11657.461,318.9,17.078,93.0076,82.192,1572.0,1559.0,67.1,172.2,181.1,371.87,272.5,4.895,0.33838
2000-07-01,4.0,73.939,74.925,11719.57,347.9,16.851,92.8458,81.7778,1542.0,1463.0,66.9,172.7,181.5,370.02,287.65,4.995,0.447812
2000-08-01,4.1,73.934,75.021,11783.694,354.7,17.09,92.5972,81.2898,1552.0,1541.0,66.9,172.7,181.9,368.27,277.6,4.978,0.504724
2000-09-01,3.9,74.252,75.203,11794.536,306.4,18.245,92.9653,81.3435,1570.0,1507.0,66.9,173.6,182.3,367.15,277.0,4.94,0.28653
2000-10-01,3.9,74.353,75.308,11824.829,327.0,17.117,92.6418,80.7922,1577.0,1549.0,66.8,173.9,182.6,367.18,273.1,4.883,0.198013
2000-11-01,3.9,74.457,75.441,11832.213,323.2,16.259,92.6618,80.541,1614.0,1551.0,66.9,174.2,183.1,368.53,265.5,4.75,-0.056294
2000-12-01,3.9,74.571,75.515,11859.86,307.2,15.831,92.3459,80.0006,1543.0,1532.0,67.0,174.6,183.3,369.83,269.2,4.685,-0.133896
2001-01-01,4.2,74.932,75.796,11932.006,344.7,17.251,91.8903,79.3437,1699.0,1600.0,67.2,175.6,183.9,370.76,271.1,4.59,0.413259
2001-02-01,4.2,75.048,75.93,11960.086,350.7,17.433,91.2915,78.571,1656.0,1625.0,67.1,176.0,184.4,371.69,267.65,4.798,0.128012
2001-03-01,4.3,75.055,76.009,12003.752,380.1,16.868,91.0526,78.1158,1659.0,1590.0,67.2,176.1,184.7,372.63,266.35,4.51,0.565065
2001-04-01,4.4,75.187,76.13,11981.996,369.3,16.531,90.7293,77.5972,1666.0,1649.0,66.9,176.4,185.1,373.55,255.95,4.295,0.474851
2001-05-01,4.3,75.385,76.148,11953.393,327.9,16.503,90.2577,76.9635,1665.0,1605.0,66.7,177.3,185.3,374.03,264.0,4.338,0.687652
2001-06-01,4.5,75.518,76.318,11940.34,327.7,17.104,89.7677,76.3285,1626.0,1636.0,66.7,177.7,186.0,373.4,265.4,4.395,0.368508
2001-07-01,4.6,75.493,76.515,11940.991,426.4,16.123,89.226,75.666,1598.0,1670.0,66.8,177.4,186.4,371.68,268.35,4.305,0.668817
2001-08-01,4.9,75.484,76.553,11924.877,517.4,16.016,89.1326,75.3958,1615.0,1567.0,66.5,177.4,186.7,369.78,267.35,4.24,0.777147
2001-09-01,5.0,75.227,76.118,11930.997,539.5,16.056,88.6679,74.8236,1565.0,1562.0,66.8,178.1,187.1,368.34,273.35,4.195,0.665948
2001-10-01,5.3,75.492,76.654,11904.934,225.2,21.709,88.3926,74.4246,1566.0,1540.0,66.7,177.6,187.4,368.61,290.6,4.58,0.557389
2001-11-01,5.5,75.441,76.81,11910.073,262.3,17.725,87.8774,73.8377,1651.0,1602.0,66.7,177.5,188.1,369.94,280.6,4.235,1.432548
2001-12-01,5.7,75.363,76.828,11929.854,286.6,16.147,87.8344,73.6627,1680.0,1568.0,66.7,177.4,188.4,371.42,276.35,4.18,0.952067
2002-01-01,5.7,75.431,76.871,11952.127,441.6,16.22,88.4665,74.0676,1665.0,1698.0,66.5,177.7,188.7,372.7,278.35,4.59,1.127583
2002-02-01,5.7,75.558,77.018,11953.58,429.0,17.005,88.4661,73.9589,1787.0,1829.0,66.8,178.0,189.1,373.37,283.9,4.248,1.118929
2002-03-01,5.7,75.763,77.11,11946.054,440.3,16.788,89.1228,74.4162,1691.0,1642.0,66.6,178.5,189.2,374.3,295.4,4.495,1.21031
2002-04-01,5.9,76.08,77.325,11960.946,431.9,17.343,89.5532,74.7011,1669.0,1592.0,66.7,179.3,189.7,375.19,304.0,4.665,0.117833
2002-05-01,5.8,76.13,77.411,11993.987,495.0,15.844,89.934,74.9611,1716.0,1764.0,66.7,179.5,190.0,375.93,308.35,4.54,0.3784
2002-06-01,5.8,76.225,77.534,12023.36,497.4,16.626,90.6769,75.5385,1758.0,1717.0,66.6,179.6,190.2,375.69,322.0,5.05,0.617995
2002-07-01,5.8,76.393,77.692,11987.388,431.2,17.829,90.6455,75.4869,1738.0,1655.0,66.5,180.0,190.5,374.16,312.1,4.8,0.839357
2002-08-01,5.7,76.543,77.845,11987.158,424.4,18.105,90.5475,75.3938,1695.0,1633.0,66.6,180.5,191.1,372.03,302.25,4.54,0.660085
2002-09-01,5.7,76.681,77.972,11994.021,469.0,16.326,90.6381,75.4687,1803.0,1804.0,66.7,180.8,191.3,370.92,312.0,4.47,0.735951
2002-10-01,5.7,76.821,78.038,12014.38,459.5,15.923,90.4041,75.2824,1799.0,1648.0,66.6,181.2,191.5,370.73,321.75,4.523,0.600189
2002-11-01,5.9,76.897,78.114,12040.567,462.2,16.195,90.8985,75.7125,1771.0,1753.0,66.4,181.5,191.9,372.43,319.85,4.545,0.993427
2002-12-01,6.0,76.971,78.187,12067.267,437.7,17.593,90.389,75.3132,1896.0,1788.0,66.3,181.8,192.1,373.98,316.45,4.43,0.232255
2003-01-01,5.8,77.201,78.24,12033.66,435.8,16.426,91.1355,75.9649,1808.0,1853.0,66.4,182.6,192.4,375.07,343.8,4.74,1.048932
2003-02-01,5.9,77.526,78.348,11991.075,433.3,15.814,91.2502,76.0853,1854.0,1629.0,66.4,183.6,192.5,375.82,369.5,4.845,0.264101
2003-03-01,5.9,77.725,78.474,12008.784,408.0,16.173,91.0059,75.9063,1757.0,1726.0,66.3,183.9,192.5,376.64,345.5,4.61,0.355741
2003-04-01,6.0,77.593,78.561,12058.25,413.0,16.433,90.4281,75.4518,1803.0,1643.0,66.4,183.2,192.5,377.92,334.35,4.438,0.623268
2003-05-01,6.1,77.504,78.674,12147.017,448.2,16.152,90.4073,75.4618,1835.0,1751.0,66.4,182.9,192.9,378.78,341.2,4.66,0.728828
2003-06-01,6.3,77.588,78.718,12186.558,429.3,16.686,90.5218,75.5816,1875.0,1867.0,66.5,183.1,193.0,378.46,364.75,4.5,0.304073
2003-07-01,6.2,77.816,78.915,12197.554,500.5,16.777,90.9896,75.9888,1885.0,1897.0,66.2,183.7,193.4,376.88,350.2,4.555,0.620885
2003-08-01,6.1,78.079,79.004,12216.821,491.9,17.931,90.7858,75.8306,1966.0,1833.0,66.1,184.5,193.6,374.57,352.35,5.12,0.886348
2003-09-01,6.1,78.323,79.114,12234.634,417.4,16.945,91.3829,76.3383,1961.0,1939.0,66.1,185.1,193.7,373.34,376.25,5.155,0.83365
2003-10-01,6.0,78.333,79.26,12281.469,431.4,16.143,91.5005,76.4457,2012.0,1967.0,66.1,184.9,194.0,373.31,383.5,5.125,1.383178
2003-11-01,5.8,78.432,79.368,12352.377,437.4,17.197,92.1265,76.9771,1918.0,2083.0,66.1,185.0,194.0,374.84,383.25,5.06,0.676962
2003-12-01,5.7,78.605,79.467,12356.981,432.7,16.992,92.1722,77.0234,1987.0,2057.0,65.9,185.5,194.2,376.17,400.25,5.36,1.238415
2004-01-01,5.7,78.909,79.671,12332.995,404.1,16.304,92.327,77.1612,1952.0,1911.0,66.1,186.3,194.6,377.17,415.25,5.985,0.492164
2004-02-01,5.6,79.077,79.8,12349.224,405.1,16.634,92.8873,77.6396,1966.0,1846.0,66.0,186.7,194.9,378.05,398.35,6.205,0.637689
2004-03-01,5.8,79.199,79.934,12393.884,397.3,16.837,92.5325,77.3544,2066.0,1998.0,66.0,187.1,195.5,379.06,400.0,6.73,0.798547
2004-04-01,5.6,79.346,80.142,12433.863,430.7,16.493,92.9096,77.6821,2070.0,2003.0,65.9,187.4,195.9,380.54,427.25,7.94,0.571888
2004-05-01,5.6,79.604,80.252,12499.431,432.0,17.759,93.5838,78.257,2150.0,1981.0,66.0,188.2,196.2,380.8,391.25,6.1,0.359997
2004-06-01,5.6,79.831,80.379,12511.921,479.7,15.761,92.8621,77.662,2020.0,1828.0,66.1,188.9,196.6,379.87,397.2,6.17,0.185377
